河北华佗药房医药连锁有限公司汉桥街店,地址：河北省张家口市桥东区建设东街2号欣盛家园南苑小区1号楼07号底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司西合营店,地址：河北省张家口市蔚县西合营镇南场村西馨苑B1号楼5单元102 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司马路街店,地址：河北省张家口市桥东区马路街1号1号楼 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司沙城文昌路店,地址：河北省张家口市怀来县沙城镇府前街路南文昌路东侧 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司柴沟堡柴怀路店,地址：河北省张家口市张氏怀安县柴镇柴怀路汽车站南 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司蔚县前进路东店,地址：河北省张家口市蔚县前进东路美凯龙家具广场街面房底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司崇礼恒盛小区店,地址：河北省张家口市崇礼县西湾子镇长青路恒盛住宅小区8#6单元6号底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司东河沿店,地址：河北省张家口市桥东区商务街83号底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司钻石路店,地址：河北省张家口市钻石路甲4号通泰公交公司对面两栋黄楼底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司蔚县胜利路路南店,地址：河北省张家口市蔚县蔚州镇东关外村胜利路东路路南第3幢06号 ,电话：400-005-8885 ,
河北华佗药房医药连锁有限公司建国路店,地址：河北省张家口市桥东区德胜南街2号\\\\,电话：400-005-8885,
河北华佗药房医药连锁有限公司康保东径路店,地址：河北省张家口市康保县鑫源小区临街4#5#底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司林园路店,地址：河北省张家口市桥东区林园路油化厂底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司杨家坟店,地址：河北省张家口市桥东区建国路公共事业管理局对面,电话：400-005-8885,
河北华佗药房医药连锁有限公司赤城振兴路店,地址：河北省张家口市赤城县沁馨嘉园小区8号底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司东山店,地址：河北省张家口市桥东区五一路86号-13底商二层楼,电话：400-005-8885,
河北华佗药房医药连锁有限公司五一路店,地址：河北省张家口市桥东区胜利北路76号东升大酒店南侧,电话：400-005-8885,
河北华佗药房医药连锁有限公司姚家房店,地址：河北省张家口市姚家房南2街一排2号,电话：400-005-8885,
河北华佗药房医药连锁有限公司张北十字街店,地址：河北省张家口市张北县十字街亿嘉房产2号楼3楼商业房 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司南口店,地址：河北省张家口市桥东区胜利北路付1号底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司张北师范路店,地址：河北省张家口市张北县龙腾商住小区4、5、6号底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司龙兴店,地址：河北省张家口市高新区站前大街龙兴润城3号底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司沽源桥西店,地址：河北省张家口市沽源县平空堡镇桥西大街县社底商10号楼 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司铁道桥店,地址：河北省张家口市桥东区铁道斜街,电话：400-005-8885,
河北华佗药房医药连锁有限公司宣府二店,地址：河北省张家口市宣化区宣府大街87号（劳动大厦一楼6#底商） ,电话：400-005-8885,
河北华佗药房医药连锁有限公司西宁路店,地址：河北省张家口市阳原县西城镇西宁路西（中意花园底商） ,电话：400-005-8885,
河北华佗药房医药连锁有限公司康保西径路北店,地址：河北省张家口市康保县西径路北平安小区东侧底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司红旗楼店,地址：河北省张家口市桥东区荣辰庄园小区南门口底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司宁远堡店,地址：河北省张家口市高新区老鸭庄镇宁远堡村,电话：400-005-8885,
河北华佗药房医药连锁有限公司阳原店,地址：河北省张家口市阳原县西城镇昌盛西街路北 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司左卫店,地址：河北省张家口市怀安县左卫镇步行街底商A段4号 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司宣化公园店,地址：河北省张家口市宣化公园西门南侧的公园花卉市场 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司菜园街店,地址：河北省张家口市下花园区菜园街15号超市发底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司茶坊店,地址：河北省张家口市桥东区胜利南路东1区1号楼副38号1号底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司万全新华街店,地址：河北省张家口市万全孔家庄镇福祥二期6号楼五单元101底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司屈家庄店,地址：河北省张家口市宣化县沙岭子镇屈家庄村 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司下花园店,地址：河北省张家口市下花园区花园街1-3号 ,电话：400-005-8885 ,
河北华佗药房医药连锁有限公司工人村店,地址：河北省张家口市桥东区工人村南街3号1号楼（原利民市场旁）,电话：400-005-8885,
河北华佗药房医药连锁有限公司存瑞东街店,地址：河北省张家口市怀来县沙城镇存瑞东街天隆宾馆主楼 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司柴沟堡振兴店,地址：河北省张家口市怀安县柴沟堡振兴大街北侧底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司康保店,地址：河北省张家口市康保县西经路文化宫楼 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司崇礼店,地址：河北省张家口市崇礼县裕兴路7号建设局底商 ,电话：400-005-8885 ,
河北华佗药房医药连锁有限公司伊梅园店,地址：河北省张家口高新区北方学院底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司沙城三街店,地址：河北省张家口市怀来县沙城镇文昌路三街菜市场底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司阳原府前街店,地址：河北省张家口市阳原县府前街河湾御景3区1、2号底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司商业街店,地址：河北省张家口市沽源县商业街融金广场底商2号楼 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司建国东街店,地址：河北省张家口市赤城县赤城镇建国东街10号楼1层底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司张北永义南街店,地址：河北省张家口市张北县张北镇属馨小区1幢1-4底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司宣府大街店,地址：河北省张家口市宣化米市街23号邻街底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司沽源店,地址：河北省张家口市沽源县西围子建设街 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司赤城店,地址：河北省张家口市赤城县赤城镇鼓楼西街检察院家属楼底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司张北兴华西路店,地址：河北省张家口市张北县盛和房地产B1-052-053底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司河东街店,地址：河北省张家口市尚义县南壕堑镇河东街 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司柴沟堡店,地址：河北省张家口市怀安县财政生产街文体局底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司尚义店,地址：河北省张家口市尚义县平安街81号天宇佳苑6-4-2\/6-3-1底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司建设街店,地址：河北省张家口市张北县花园小区1号楼8号底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司张北店,地址：河北省张家口市张北县长途汽车站2号楼4# ,电话：400-005-8885,
河北华佗药房医药连锁有限公司南站店,地址：河北省张家口市桥东区南站后街光大中专旁边,电话：400-005-8885,
河北华佗药房医药连锁有限公司万全康复路店,地址：河北省张家口市万全县孔家庄镇民主街广电局转角底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司万全工业街店,地址：河北省张家口市万全县孔家庄镇民主街路北 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司新东方店,地址：河北省张家口市怀来县沙城镇新东方城市广场2栋商业楼219号 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司民主街店,地址：河北省张家口市孔家庄镇工业街美丽家园小区第一栋2单元2011号 ,电话：400-005-8885 ,
河北华佗药房医药连锁有限公司万全店,地址：河北省张家口市万全县孔家庄镇商业街招待所底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司文化广场店,地址：河北省张家口市怀来县沙城镇文化广场伟业电器旁 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司钻石花园店,地址：河北省张家口市高新区钻石花园第一栋20号底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司宣化东升店,地址：河北省张家口市宣化区府城南城东工程底商牌楼东街7号 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司沙城店,地址：河北省张家口市怀来县沙城镇龙潭路百货大楼底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司清林雅筑店,地址：河北省张家口市桥东区清林雅筑商铺21号-2537,电话：400-005-8885,
河北华佗药房医药连锁有限公司果树厂店,地址：河北省张家口市桥东区纬一花园28号楼B区2号底商1-102,电话：400-005-8885,
河北华佗药房医药连锁有限公司轩辕路店,地址：河北省张家口市涿鹿县轩辕大厦对面13层底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司世纪豪园店,地址：河北省张家口市桥东区纬三路6号世纪豪园19号楼1层,电话：400-005-8885,
河北华佗药房医药连锁有限公司宝善街店,地址：河北省张家口市桥东区宝善小区75号楼1号底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司建设南街店,地址：河北省张家口市蔚县蔚州镇建设南大街路西 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司新天地店,地址：河北省张家口市高新区前屯新天地小区2号楼8号底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司高庙店,地址：河北省张家口市桥东区高庙村审计局对面平房,电话：400-005-8885,
河北华佗药房医药连锁有限公司涿鹿店,地址：河北省张家口市涿鹿县东风现代商业街第A3地块 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司前进路店,地址：河北省张家口市蔚县金鼎商厦底商 ,电话：400-005-8885,
河北华佗药房医药连锁有限公司第五医院店,地址：河北省张家口市桥东前屯全民健身底商,电话：400-005-8885,
河北华佗药房医药连锁有限公司南小区店,地址：河北省张家口市桥东区工业横街（烟厂斜对面）,电话：400-005-8885,
河北华佗药房医药连锁有限公司健康东安店,地址：河北省张家口市桥东区东安大街16号东鑫商城一楼超市东侧,电话：400-005-8885,
